BS,CellName,load,ESMode1,ESMode2,ESMode3,ESMode5,ESMode6,Year_x,Month,Day,Hour,Minute_x,Energy,RUType,Mode,Frequency,Bandwidth,Antennas,TXpower
B_1,Cell0,0.04428,0.0,0.0,0.0,0.0,0.0,2023,1,1,20,0,17.18983558,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02556,0.0,0.0,0.0,0.0,0.0,2023,1,1,21,0,17.7877429,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03628,0.0,0.0,0.0,0.0,0.0,2023,1,1,22,0,18.38565022,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04565,0.0,0.0,0.0,0.0,0.0,2023,1,1,23,0,18.53512706,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0532,0.0,0.0,0.0,0.0,0.0,2023,1,2,0,0,18.68460389,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05558,0.0,0.0,0.0,0.0,0.0,2023,1,2,1,0,17.04035874,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03034,0.0,0.0,0.0,0.0,0.0,2023,1,2,2,0,16.44245142,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01944,0.0,0.0,0.0,0.0,0.0,2023,1,2,3,0,15.69506726,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01053,0.0,0.0,0.0,0.0,0.0,2023,1,2,4,0,15.69506726,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.00996,0.0,0.0,0.0,0.0,0.0,2023,1,2,5,0,15.8445441,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01044,0.0,0.0,0.0,0.0,0.0,2023,1,2,6,0,17.63826607,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04142,0.0,0.0,0.0,0.0,0.0,2023,1,2,7,0,18.98355755,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05571,0.0,0.0,0.0,0.0,0.0,2023,1,2,8,0,18.98355755,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05459,0.0,0.0,0.0,0.0,0.0,2023,1,2,9,0,18.38565022,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04757,0.0,0.0,0.0,0.0,0.0,2023,1,2,10,0,17.04035874,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0212,0.0,0.0,0.0,0.0,0.0,2023,1,2,11,0,17.18983558,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02383,0.0,0.0,0.0,0.0,0.0,2023,1,2,12,0,17.33931241,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0258,0.0,0.0,0.0,0.0,0.0,2023,1,2,13,0,17.33931241,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02888,0.0,0.0,0.0,0.0,0.0,2023,1,2,14,0,17.33931241,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02547,0.0,0.0,0.0,0.0,0.0,2023,1,2,15,0,17.189835575,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.025,0.0,0.0,0.0,0.0,0.0,2023,1,2,16,0,17.04035874,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01941,0.0,0.0,0.0,0.0,0.0,2023,1,2,17,0,17.33931241,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02684,0.0,0.0,0.0,0.0,0.0,2023,1,2,18,0,18.161434980000003,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0335,0.0,0.0,0.0,0.0,0.0,2023,1,2,19,0,18.98355755,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05778,0.0,0.0,0.0,0.0,0.0,2023,1,2,20,0,18.23617339,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04152,0.0,0.0,0.0,0.0,0.0,2023,1,2,21,0,17.33931241,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02798,0.0,0.0,0.0,0.0,0.0,2023,1,2,22,0,17.7877429,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0408,0.0,0.0,0.0,0.0,0.0,2023,1,2,23,0,17.48878924,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03554,0.0,0.0,0.0,0.0,0.0,2023,1,3,0,0,17.48878924,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04013,0.0,0.0,0.0,0.0,0.0,2023,1,3,1,0,16.96562033,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02055,0.0,0.0,0.0,0.0,0.0,2023,1,3,2,0,16.44245142,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02351,0.0,0.0,0.0,0.0,0.0,2023,1,3,3,0,16.14349776,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01985,0.0,0.0,0.0,0.0,0.0,2023,1,3,4,0,15.8445441,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01348,0.0,0.0,0.0,0.0,0.0,2023,1,3,5,0,15.769805680000001,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01147,0.0,0.0,0.0,0.0,0.0,2023,1,3,6,0,15.69506726,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0108,0.0,0.0,0.0,0.0,0.0,2023,1,3,7,0,18.08669656,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04897,0.0,0.0,0.0,0.0,0.0,2023,1,3,8,0,19.88041854,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.078,0.0,0.0,0.0,0.0,0.0,2023,1,3,9,0,16.59192825,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01806,0.0,0.0,0.0,0.0,0.0,2023,1,3,10,0,17.33931241,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0299,0.0,0.0,0.0,0.0,0.0,2023,1,3,11,0,17.18983558,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02491,0.0,0.0,0.0,0.0,0.0,2023,1,3,12,0,17.04035874,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02177,0.0,0.0,0.0,0.0,0.0,2023,1,3,13,0,17.638266066666667,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02608,0.0,0.0,0.0,0.0,0.0,2023,1,3,14,0,18.23617339333333,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05232,0.0,0.0,0.0,0.0,0.0,2023,1,3,15,0,18.83408072,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0546,0.0,0.0,0.0,0.0,0.0,2023,1,3,16,0,18.83408072,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05498,0.0,0.0,0.0,0.0,0.0,2023,1,3,17,0,18.086696563333334,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05776,0.0,0.0,0.0,0.0,0.0,2023,1,3,18,0,17.339312406666664,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03952,0.0,0.0,0.0,0.0,0.0,2023,1,3,19,0,16.59192825,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02086,0.0,0.0,0.0,0.0,0.0,2023,1,3,20,0,18.98355755,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05496,0.0,0.0,0.0,0.0,0.0,2023,1,3,21,0,20.1793722,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0702,0.0,0.0,0.0,0.0,0.0,2023,1,3,22,0,18.68460389,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05585,0.0,0.0,0.0,0.0,0.0,2023,1,3,23,0,19.207772795,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03639,0.0,0.0,0.0,0.0,0.0,2023,1,4,0,0,19.7309417,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.07751,0.0,0.0,0.0,0.0,0.0,2023,1,4,1,0,19.207772795,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.07411,0.0,0.0,0.0,0.0,0.0,2023,1,4,2,0,18.68460389,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05972,0.0,0.0,0.0,0.0,0.0,2023,1,4,3,0,17.189835575,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01117,0.0,0.0,0.0,0.0,0.0,2023,1,4,5,0,15.69506726,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01315,0.0,0.0,0.0,0.0,0.0,2023,1,4,6,0,15.54559043,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01023,0.0,0.0,0.0,0.0,0.0,2023,1,4,7,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03228,0.0,0.0,0.0,0.0,0.0,2023,1,4,8,0,16.990533133333333,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03079,0.0,0.0,0.0,0.0,0.0,2023,1,4,9,0,17.09018435666667,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03079,0.0,0.0,0.0,0.0,0.0,2023,1,4,10,0,17.18983558,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02481,0.0,0.0,0.0,0.0,0.0,2023,1,4,11,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02181,0.0,0.0,0.0,0.0,0.0,2023,1,4,12,0,17.339312405,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04849,0.0,0.0,0.0,0.0,0.0,2023,1,4,13,0,17.7877429,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03439,0.0,0.0,0.0,0.0,0.0,2023,1,4,14,0,18.38565022,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04458,0.0,0.0,0.0,0.0,0.0,2023,1,4,15,0,19.7309417,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.06763,0.0,0.0,0.0,0.0,0.0,2023,1,4,16,0,19.05829596,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04056,0.0,0.0,0.0,0.0,0.0,2023,1,4,17,0,18.38565022,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03832,0.0,0.0,0.0,0.0,0.0,2023,1,4,18,0,17.48878924,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02658,0.0,0.0,0.0,0.0,0.0,2023,1,4,19,0,17.48878924,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03683,0.0,0.0,0.0,0.0,0.0,2023,1,4,20,0,17.48878924,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03035,0.0,0.0,0.0,0.0,0.0,2023,1,4,21,0,19.58146487,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05687,0.0,0.0,0.0,0.0,0.0,2023,1,4,22,0,20.627802690000003,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05901,0.0,0.0,0.0,0.0,0.0,2023,1,4,23,0,21.67414051,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.10912,0.0,0.0,0.0,0.0,0.0,2023,1,5,0,0,21.37518685,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.09952,0.0,0.0,0.0,0.0,0.0,2023,1,5,1,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02489,0.0,0.0,0.0,0.0,0.0,2023,1,5,2,0,16.59192825,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02199,0.0,0.0,0.0,0.0,0.0,2023,1,5,3,0,15.99402093,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01106,0.0,0.0,0.0,0.0,0.0,2023,1,5,6,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04835,0.0,0.0,0.0,0.0,0.0,2023,1,5,10,0,18.23617339,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0376,0.0,0.0,0.0,0.0,0.0,2023,1,5,11,0,18.23617339,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.06234,0.0,0.0,0.0,0.0,0.0,2023,1,5,12,0,18.23617339,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03923,0.0,0.0,0.0,0.0,0.0,2023,1,5,13,0,18.23617339,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04257,0.0,0.0,0.0,0.0,0.0,2023,1,5,16,0,17.7877429,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03149,0.0,0.0,0.0,0.0,0.0,2023,1,5,17,0,18.83408072,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05113,0.0,0.0,0.0,0.0,0.0,2023,1,5,18,0,19.095665175,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01909,0.0,0.0,0.0,0.0,0.0,2023,1,5,19,0,19.35724963,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02898,0.0,0.0,0.0,0.0,0.0,2023,1,5,20,0,19.618834085,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0592,0.0,0.0,0.0,0.0,0.0,2023,1,5,21,0,19.88041854,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.15165,0.0,0.0,0.0,0.0,0.0,2023,1,5,23,0,18.908819135,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03928,0.0,0.0,0.0,0.0,0.0,2023,1,6,0,0,17.93721973,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01345,0.0,0.0,0.0,0.0,0.0,2023,1,6,3,0,16.59192825,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01625,0.0,0.0,0.0,0.0,0.0,2023,1,6,4,0,15.24663677,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01015,0.0,0.0,0.0,0.0,0.0,2023,1,6,5,0,15.844544095,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01022,0.0,0.0,0.0,0.0,0.0,2023,1,6,6,0,16.44245142,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02919,0.0,0.0,0.0,0.0,0.0,2023,1,6,7,0,17.93721973,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.06113,0.0,0.0,0.0,0.0,0.0,2023,1,6,9,0,16.59192825,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02686,0.0,0.0,0.0,0.0,0.0,2023,1,6,10,0,16.29297459,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02144,0.0,0.0,0.0,0.0,0.0,2023,1,6,11,0,18.38565022,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02903,0.0,0.0,0.0,0.0,0.0,2023,1,6,15,0,18.53512706,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0571,0.0,0.0,0.0,0.0,0.0,2023,1,6,16,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.02914,0.0,0.0,0.0,0.0,0.0,2023,1,6,17,0,17.040358745,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03079,0.0,0.0,0.0,0.0,0.0,2023,1,6,18,0,17.18983558,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03374,0.0,0.0,0.0,0.0,0.0,2023,1,6,19,0,17.63826607,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.04326,0.0,0.0,0.0,0.0,0.0,2023,1,6,20,0,17.63826607,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03475,0.0,0.0,0.0,0.0,0.0,2023,1,6,22,0,19.7309417,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.01113,0.0,0.0,0.0,0.0,0.0,2023,1,7,6,0,16.14349776,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05049,0.0,0.0,0.0,0.0,0.0,2023,1,7,9,0,18.23617339,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.05172,0.0,0.0,0.0,0.0,0.0,2023,1,7,10,0,17.48878924,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.0345,0.0,0.0,0.0,0.0,0.0,2023,1,7,15,0,16.44245142,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.03718,0.0,0.0,0.0,0.0,0.0,2023,1,7,17,0,16.74140508,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_1,Cell0,0.07545,0.0,0.0,0.0,0.0,0.0,2023,1,7,23,0,19.58146487,Type2,Mode2,0.4565755860640128,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.154010638,0.0,0.0,0.0,0.0,0.0,2023,1,1,1,0,52.61584454,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.12493617,0.0,0.0,0.0,0.0,0.0,2023,1,1,2,0,51.49476831,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.076893617,0.0,0.0,0.0,0.0,0.0,2023,1,1,3,0,50.37369208,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.078829787,0.0,0.0,0.0,0.0,0.0,2023,1,1,4,0,50.67264574,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.076723404,0.0,0.0,0.0,0.0,0.0,2023,1,1,5,0,51.71898356,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.067968085,0.0,0.0,0.0,0.0,0.0,2023,1,1,6,0,52.76532138,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.124361702,0.0,0.0,0.0,0.0,0.0,2023,1,1,7,0,58.59491779,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.217223404,0.0,0.0,0.0,0.0,0.0,2023,1,1,8,0,58.89387145,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.204287234,0.0,0.0,0.0,0.0,0.0,2023,1,1,9,0,57.39910314,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.170904255,0.0,0.0,0.0,0.0,0.0,2023,1,1,10,0,55.90433483,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.163734043,0.0,0.0,0.0,0.0,0.0,2023,1,1,11,0,56.35276532,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.185223404,0.0,0.0,0.0,0.0,0.0,2023,1,1,12,0,55.00747384,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.158617021,0.0,0.0,0.0,0.0,0.0,2023,1,1,13,0,54.85799701,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.152925532,0.0,0.0,0.0,0.0,0.0,2023,1,1,14,0,55.3064275,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.146680851,0.0,0.0,0.0,0.0,0.0,2023,1,1,15,0,59.04334828,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.237861702,0.0,0.0,0.0,0.0,0.0,2023,1,1,16,0,57.99701046,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.211670213,0.0,0.0,0.0,0.0,0.0,2023,1,1,17,0,60.23916293,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.256914894,0.0,0.0,0.0,0.0,0.0,2023,1,1,18,0,61.28550075,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.26812766,0.0,0.0,0.0,0.0,0.0,2023,1,1,19,0,59.79073244,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.251680851,0.0,0.0,0.0,0.0,0.0,2023,1,1,20,0,60.23916293,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.266691489,0.0,0.0,0.0,0.0,0.0,2023,1,1,21,0,63.67713004,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.324606383,0.0,0.0,0.0,0.0,0.0,2023,1,1,22,0,63.37817638,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.326957447,0.0,0.0,0.0,0.0,0.0,2023,1,1,23,0,62.4813154,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.322776596,0.0,0.0,0.0,0.0,0.0,2023,1,2,0,0,56.20328849,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.145159574,0.0,0.0,0.0,0.0,0.0,2023,1,2,1,0,53.06427504,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.108414894,0.0,0.0,0.0,0.0,0.0,2023,1,2,2,0,52.31689088,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.089776596,0.0,0.0,0.0,0.0,0.0,2023,1,2,3,0,51.420029895,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.068468085,0.0,0.0,0.0,0.0,0.0,2023,1,2,4,0,50.52316891,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.086010638,0.0,0.0,0.0,0.0,0.0,2023,1,2,5,0,52.092675635000006,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.068574468,0.0,0.0,0.0,0.0,0.0,2023,1,2,6,0,53.66218236,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.144244681,0.0,0.0,0.0,0.0,0.0,2023,1,2,7,0,58.14648729,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.205159574,0.0,0.0,0.0,0.0,0.0,2023,1,2,8,0,58.44544096,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.202053191,0.0,0.0,0.0,0.0,0.0,2023,1,2,9,0,62.92974589,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.308638298,0.0,0.0,0.0,0.0,0.0,2023,1,2,10,0,58.89387145,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.191382979,0.0,0.0,0.0,0.0,0.0,2023,1,2,11,0,54.85799701,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.131595745,0.0,0.0,0.0,0.0,0.0,2023,1,2,12,0,53.81165919,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.130978723,0.0,0.0,0.0,0.0,0.0,2023,1,2,13,0,58.14648729,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.223691489,0.0,0.0,0.0,0.0,0.0,2023,1,2,14,0,56.35276532,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
B_2,Cell0,0.187946809,0.0,0.0,0.0,0.0,0.0,2023,1,2,15,0,57.24962631,Type1,Mode2,0.2540035274224343,1.0,0.047619047619047616,0.49922619935161183
